"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000167874",651.291794671118,-2.49856221648038,0.72385198398211,-3.4517584696461,0.000556946037388981,0.00675091049960424,"TMEM88"
"ENSG00000168071",970.736727129669,-2.44969540183838,0.346156537846887,-7.07684279798852,1.47475662879399e-12,8.33780525810212e-11,"CCDC88B"
"ENSG00000168621",182.726568780733,-7.83834310820289,1.85557270500212,-4.22421772376411,2.39772166652417e-05,0.00032160337552878,"GDNF"
"ENSG00000168685",880.738570103214,-3.35495188468802,0.676267541681721,-4.96098315815221,7.01372736162465e-07,3.00457369046514e-05,"IL7R"
"ENSG00000169067",326.616137747253,-8.95152923579277,1.91118661538889,-4.68375467037859,2.81667107992172e-06,8.1843371926849e-05,"ACTBL2"
"ENSG00000169224",400.207753440928,-8.97297813884544,1.90752223466765,-4.70399661706109,2.55117475829236e-06,7.71643979080428e-05,"GCSAML"
"ENSG00000169371",835.87597565202,-1.97144111080374,0.689859494170341,-2.85774295702734,0.00426665862087307,0.0456272844379509,"SNUPN"
"ENSG00000169676",469.518421105584,-9.47574676793203,1.93096502765634,-4.90725965111496,9.23577288597e-07,3.84907432003432e-05,"DRD5"
"ENSG00000170290",422.320354590556,-9.32251625005206,1.94630130386703,-4.7898628190453,1.66895371923237e-06,6.08604835639573e-05,"SLN"
"ENSG00000170367",177.453048412918,-8.05521590289084,1.40765268175363,-5.7224456055849,1.05001467802934e-08,5.20069239425297e-07,"CST5"
"ENSG00000170369",285.103908514931,-9.1962659766851,1.36180842058076,-6.75298069662635,1.4483821793692e-11,7.88314427588387e-10,"CST2"
"ENSG00000170373",392.29984603382,-9.64876578253724,1.93984434840096,-4.97398968659051,6.5588799891868e-07,2.84312341641228e-05,"CST1"
"ENSG00000170423",249.608140038187,-8.63666533553785,1.9536909148294,-4.4206917634625,9.83854309283771e-06,0.000154921680145687,"KRT78"
"ENSG00000171102",297.935561436222,-9.25067269628459,2.00263492928075,-4.61925064874754,3.85128396887873e-06,9.50537286159892e-05,"OBP2B"
"ENSG00000171124",558.361327224005,-10.1755751037285,1.06505369251594,-9.55404894159943,1.24724190899075e-21,1.74931674091284e-19,"FUT3"
"ENSG00000171189",742.551905756158,-2.69060784916759,0.664101582495755,-4.05150043319583,5.08902319034227e-05,0.000663665952310483,"GRIK1"
"ENSG00000171435",1124.33372210419,-1.72596999756374,0.555145751387277,-3.10903937074299,0.00187696705212663,0.0212400154428589,"KSR2"
"ENSG00000171611",911.650697364677,-1.88439283939228,0.487553715500567,-3.864995342016,0.000111091319691119,0.00141708223408352,"PTCRA"
"ENSG00000171722",258.495358064091,-8.68669820070427,1.89471876697184,-4.58469000894917,4.54660466683331e-06,0.000101250456446968,"SPATA46"
"ENSG00000172116",1053.40530591754,-2.17167195853959,0.513703298166842,-4.22748299707094,2.36320026608312e-05,0.000317118865512616,"CD8B"
"ENSG00000172156",506.823261445975,-9.28925308616998,1.87947056935703,-4.94248393011436,7.71334650051778e-07,3.28356274384827e-05,"CCL11"
"ENSG00000172320",602.57282005509,-9.5497728251113,0.940210399751834,-10.1570593429215,3.08233033066274e-24,7.68554040482257e-22,"OR5A1"
"ENSG00000172324",465.754776215677,-9.90341329214098,1.45904000606349,-6.78762285542845,1.13996175672418e-11,6.23941919867063e-10,"OR5A2"
"ENSG00000172461",308.585353314314,-9.30130496771782,2.00995692118789,-4.62761408947051,3.69902465704505e-06,9.33491750172795e-05,"FUT9"
"ENSG00000172497",304.385355889544,-9.2821658819092,1.94229910079333,-4.7789580287186,1.76205968722063e-06,6.22649533922463e-05,"ACOT12"
"ENSG00000173599",1048.58709500296,-1.30538246346189,0.415885931864842,-3.13879927990959,0.00169641605075609,0.0193924551131299,"PC"
"ENSG00000174417",325.372793105172,-8.91597068671349,1.96049024342363,-4.54782711447898,5.42026325272831e-06,0.000109353623701136,"TRHR"
"ENSG00000174775",387.616542065114,-8.92665376530527,1.85292069965684,-4.81761241425955,1.45286240041416e-06,5.4269340342231e-05,"HRAS"
"ENSG00000174992",249.668573252037,-8.53295634585882,1.96176284712357,-4.3496370411797,1.3636304501258e-05,0.000199404466774536,"ZG16"
"ENSG00000175463",954.969438183417,-2.41124046005265,0.322986284411389,-7.46545774984503,8.30105242770242e-14,4.84333204946725e-12,"TBC1D10C"
"ENSG00000175857",1252.02684533108,-1.03531091788678,0.0974820513071337,-10.6205286409583,2.39202618125526e-26,1.0415310415785e-23,"GAPT"
"ENSG00000176510",306.316690117325,-8.85812302040824,1.96608987358921,-4.50545172903883,6.62318943348336e-06,0.000124035809257454,NA
"ENSG00000176907",1112.27111946052,-1.35229811467619,0.394489444042429,-3.42797034267599,0.000608111888688542,0.00733986269288822,"TCIM"
"ENSG00000177200",907.872027060192,-5.05980638254984,0.420884541805874,-12.0218394356797,2.72829430425974e-33,9.94906621727118e-30,"CHD9"
"ENSG00000177432",884.143579501466,-1.49661947161905,0.519524195260626,-2.88075028126121,0.00396729829060646,0.0427392884164927,"NAP1L5"
"ENSG00000178776",331.37752876419,-8.67513524440684,1.85710875565259,-4.67131244629686,2.99281293080858e-06,8.4655743551836e-05,"C5orf46"
"ENSG00000178965",951.727996532391,-2.41648418596272,0.691958536507546,-3.49223841960128,0.000478990493539166,0.00582961604840137,"ERICH3"
"ENSG00000179031",756.911845380416,-9.63911992044766,0.800654701697822,-12.0390474195774,2.21498512042771e-33,9.23110870260537e-30,NA
"ENSG00000179088",1190.84504032854,-1.13451156204467,0.174540353927741,-6.499995768969,8.03222707036045e-11,4.20689695374552e-09,"C12orf42"
"ENSG00000179242",356.932404203475,-9.51156578585636,2.01348190523954,-4.7239390436562,2.31319778199898e-06,7.4075651914661e-05,"CDH4"
"ENSG00000179300",308.401032025813,-8.59645510805644,2.05280687634878,-4.18765895959316,2.8184660994886e-05,0.000372893929797645,"RTL3"
"ENSG00000180448",1003.15125679904,-2.47883213273325,0.646956099358473,-3.83153066365907,0.000127348498779318,0.00161950207275024,"ARHGAP45"
"ENSG00000180745",249.65636615253,-8.99580654700222,1.93550277436249,-4.64778798881611,3.35513489691609e-06,8.77055110642768e-05,"CLRN3"
"ENSG00000180777",578.93467833334,-9.83542389876609,1.01297838493203,-9.70941141989522,2.74920021350818e-22,4.58299530449566e-20,"ANKRD30B"
"ENSG00000181690",789.080793757594,-2.10796392059383,0.643964848522976,-3.27341457445813,0.00106256503698862,0.0124092112986665,"PLAG1"
"ENSG00000182108",943.221658628412,-3.42269501788183,0.517699111797257,-6.61135964865676,3.80806057986852e-11,2.0383954366331e-09,"DEXI"
"ENSG00000182310",805.149918658764,-1.55760986201818,0.419727264312968,-3.71100472724297,0.000206438248298513,0.00258806317903417,"SPACA6"
"ENSG00000183128",381.3515596792,-9.23296313474325,1.03207348653118,-8.9460326761958,3.68488031086062e-19,2.8214964123028e-17,"CALHM3"
"ENSG00000183287",1054.58469344866,-1.00630734722562,0.199823838362287,-5.03597246190995,4.75428912060778e-07,2.12074734733166e-05,"CCBE1"
"ENSG00000183813",827.016227342965,-1.80701436422443,0.524596561767439,-3.44457912216647,0.000571949211553111,0.00692630732612658,"CCR4"
"ENSG00000184163",1080.16362991748,-1.11107461678059,0.254313821196748,-4.36891165235183,1.24867264989292e-05,0.000185476207817343,"C1QTNF12"
"ENSG00000184221",258.332202417855,-8.68636784001182,1.96257815595016,-4.42599843154089,9.59972211565237e-06,0.000153911158262084,"OLIG1"
"ENSG00000184489",258.857373457813,-8.04090287045677,1.81766304008306,-4.42375880080024,9.69983102720221e-06,0.00015463014784512,"PTP4A3"
"ENSG00000184497",745.154657913546,-1.06034494984929,0.319624607730496,-3.31746969477193,0.000908367693483475,0.0107156533449225,"TMEM255B"
"ENSG00000184574",797.432873221551,-1.67844101738039,0.38782151200805,-4.32786982003605,1.50558409132839e-05,0.000215310827124748,"LPAR5"
"ENSG00000184697",629.185102932459,-9.61129510495874,0.983404391000602,-9.77349215939474,1.46319775607192e-22,2.61876491643472e-20,"CLDN6"
"ENSG00000185046",784.850144672245,-1.4445258079286,0.405183766771264,-3.56511273746085,0.000363699820519898,0.00446557864647601,"ANKS1B"
"ENSG00000185198",560.7443566783,-9.74246180868324,1.02413757151075,-9.51284483617934,1.85518346094167e-21,2.50561421787275e-19,"PRSS57"
"ENSG00000185633",808.03253443011,-1.03604605437424,0.351203434186101,-2.94998839283914,0.00317785867969453,0.0347089746397337,"NDUFA4L2"
"ENSG00000186153",1148.72475862036,-1.30374481246828,0.399902984302053,-3.26015274615591,0.00111352228039244,0.0129835273724575,"WWOX"
"ENSG00000186442",306.144913471273,-9.28984703450986,2.00900067232804,-4.6241134522592,3.76203928063145e-06,9.44492013200184e-05,"KRT3"
"ENSG00000186832",457.116212746185,-9.44549069058188,1.04617012674655,-9.02863735935195,1.73822668659381e-19,1.40468939412746e-17,"KRT16"
"ENSG00000187045",914.417660063936,-1.72365256601977,0.507450463313012,-3.39669128443887,0.000682058679758371,0.008184984724225,"TMPRSS6"
"ENSG00000187714",202.838331422082,-8.33648101274252,1.95506161809858,-4.26405026602193,2.00754251014146e-05,0.000275216342332504,"SLC18A3"
"ENSG00000187862",960.060614196341,-1.85977146266336,0.450683993821566,-4.12655316842621,3.68240897677588e-05,0.000483469473805052,"TTC24"
"ENSG00000187867",838.037765624206,-2.16859359344415,0.729292935681699,-2.9735562862913,0.00294370411464673,0.0324062943911657,"PALM3"
"ENSG00000187908",437.888155063191,-9.3467819832516,1.88230519391494,-4.96560388478319,6.84876192020836e-07,2.94688689525425e-05,"DMBT1"
"ENSG00000187999",333.521991156716,-8.9515344216598,1.96812846447714,-4.54824701904705,5.40946190455493e-06,0.000109353623701136,NA
"ENSG00000188404",691.036355165465,-4.66241841748499,0.997683223965202,-4.67324528015479,2.96477341466634e-06,8.42174633165151e-05,"SELL"
"ENSG00000188763",706.296579788168,-2.37601592225375,0.462018260987092,-5.14268833698791,2.70834710567114e-07,1.25413666847213e-05,"FZD9"
"ENSG00000188778",302.673778290426,-8.55140063592488,1.10817837386631,-7.71662833131279,1.19447306035761e-14,7.15531059339068e-13,"ADRB3"
"ENSG00000188784",583.330405880032,-10.228709152897,1.44371213541981,-7.08500600774036,1.39038270087112e-12,7.87604554029383e-11,"PLA2G2E"
"ENSG00000188800",256.290144351411,-8.24297328137383,1.86184681474161,-4.42731013964636,9.54154938836881e-06,0.000153702716900543,"TMCO2"
"ENSG00000188822",938.052762098486,-1.40510681222888,0.447722015358748,-3.13834648292424,0.00169903908754432,0.0194148324719665,"CNR2"
"ENSG00000188883",1143.27790491514,-1.0802907063823,0.226180599382692,-4.77623062866887,1.78611536324188e-06,6.22649533922463e-05,"KLRG2"
"ENSG00000189319",982.061925486021,-3.4814357864824,0.521921952581568,-6.67041455003429,2.55081860891599e-11,1.37550889607959e-09,"FAM53B"
"ENSG00000189367",549.719331292864,-9.77711695016202,1.89300173416687,-5.16487479841904,2.40599914902657e-07,1.11590164029494e-05,"KIAA0408"
"ENSG00000196371",949.49146788402,-3.13001103290042,0.719873556717254,-4.34800112282746,1.37383901167411e-05,0.000200796620679203,"FUT4"
"ENSG00000196408",306.335152218944,-8.82860466497293,1.96835909903391,-4.48526118496676,7.28246722806535e-06,0.000130098846567269,"NOXO1"
"ENSG00000196456",1011.39304570637,-2.49014454210872,0.484287723695431,-5.14187005011668,2.72017244997318e-07,1.25761633729109e-05,"ZNF775"
"ENSG00000196611",399.493028054364,-8.89904885682135,1.35845226995085,-6.55087341209519,5.72015328650271e-11,3.03407330594806e-09,"MMP1"
"ENSG00000197046",932.076603027804,-1.3819270363288,0.485086451263026,-2.84882629216021,0.00438808315990453,0.0468228054220537,"SIGLEC15"
"ENSG00000197323",651.104631028811,-3.75549857345744,1.27109327793539,-2.95454207700432,0.00313133449882449,0.0342649742438886,"TRIM33"
"ENSG00000197557",947.495809360136,-1.55588480198392,0.239873087036597,-6.48628331425332,8.79796585304886e-11,4.59146793973156e-09,"IFT70A"
"ENSG00000197632",541.195637697809,-10.1139266690279,1.89336953744372,-5.34176053274995,9.20482011925981e-08,4.38778132907134e-06,"SERPINB2"
"ENSG00000197943",852.502696516418,-3.45486029191219,0.435953289675287,-7.92484051327033,2.28439334570392e-15,1.39419680071591e-13,"PLCG2"
"ENSG00000198028",420.440722646263,-9.04431392832143,1.90956644770227,-4.73631799469676,2.17636011615697e-06,7.15465545333993e-05,"ZNF560"
"ENSG00000198261",661.166417777005,-10.417212759328,1.13764070311517,-9.15685658117085,5.34310142235667e-20,4.88634162364925e-18,"OR5BB1P"
"ENSG00000198406",539.271607554416,-3.94967169247681,1.27997507734084,-3.08574109167992,0.00203045540024215,0.0228881280491747,NA
"ENSG00000198523",636.024676106706,-2.31383969194461,0.685411217881507,-3.37584158470051,0.000735902781334136,0.00880216967603967,"PLN"
"ENSG00000198901",876.371624169269,-2.97782529278212,0.281855963564861,-10.5650604483196,4.32689822393959e-26,1.69771436278695e-23,"PRC1"
"ENSG00000199313",255.933733687046,-8.59825796818033,1.96623391218309,-4.37295782302614,1.22574411630056e-05,0.000183189718774776,"RNU4-82P"
"ENSG00000200183",255.933733687046,-8.59825796818033,1.96623391218309,-4.37295782302614,1.22574411630056e-05,0.000183189718774776,"RNU6-238P"
"ENSG00000200525",294.51092392859,-9.2339575171667,2.00326135310032,-4.60946221663784,4.03711890927571e-06,9.69094087378897e-05,"RNU6-1209P"
"ENSG00000202569",474.255737988322,-9.92299936642355,1.91851889434076,-5.17221873378175,2.31330557986719e-07,1.07633275409036e-05,"MIR146B"
"ENSG00000203688",426.574387851094,-9.05003993027292,0.968520306892891,-9.34419223413739,9.25935315023172e-21,1.02319359640799e-18,"LINC02487"
"ENSG00000204020",258.503979063908,-8.34087759382335,1.92355362047274,-4.33618148464895,1.44979256337184e-05,0.00020876011081563,"LIPN"
"ENSG00000204176",907.635533118187,-2.17374863709418,0.593760016187554,-3.66098857759318,0.000251243960935764,0.0031269368909467,"SYT15"
"ENSG00000204362",255.928128957688,-9.03155051970821,1.94279122597853,-4.6487499011425,3.33952842120111e-06,8.77055110642768e-05,"LINC02783"
"ENSG00000204464",255.933733687046,-8.59825796818033,1.96623391218309,-4.37295782302614,1.22574411630056e-05,0.000183189718774776,"TMEM51-AS2"
"ENSG00000204758",1115.11146516306,-1.8757278664381,0.31806936588236,-5.89722893065987,3.69656833768105e-09,1.84974250626363e-07,"RPL26L1-AS1"
"ENSG00000204780",502.148802170408,-9.58423336539067,1.01038309141226,-9.48574203868985,2.40664621187296e-21,3.09291145105594e-19,NA
"ENSG00000205143",303.597001701981,-8.48691076452477,1.93050490400441,-4.39621300465,1.10155840987936e-05,0.000168780270438081,"ARID3C"
"ENSG00000205208",940.617529860048,-2.80004077989833,0.436178452267707,-6.41948442281092,1.36736646504671e-10,7.08528985520563e-09,"C4orf46"
"ENSG00000205334",382.718715787334,-9.19111610703956,1.32917431160494,-6.91490651511429,4.68172006905146e-12,2.60648510638241e-10,"LINC01460"
"ENSG00000205403",763.536505575704,-1.32285372863038,0.360730942855427,-3.66714792515193,0.000245270918918666,0.00305520432007439,"CFI"
"ENSG00000205420",424.192825839533,-9.0321918924156,1.85292778978481,-4.87455147589132,1.09055946924741e-06,4.40039991650827e-05,"KRT6A"
"ENSG00000205572",447.233229804558,-9.40546774303996,1.93567864153107,-4.85900269871269,1.17978525750557e-06,4.65106423205539e-05,"SERF1A"
"ENSG00000205863",370.344949315545,-9.20693537621366,1.94209932964814,-4.74071291599782,2.12967517117756e-06,7.06814718643492e-05,"C1QTNF9B"
"ENSG00000206762",306.335152218944,-8.82860466497293,1.96835909903391,-4.48526118496676,7.28246722806535e-06,0.000130098846567269,"RNU6-418P"
"ENSG00000207525",369.745896279244,-9.10098587783745,1.94936986600571,-4.66868090891623,3.03139775161897e-06,8.4789037975053e-05,NA
"ENSG00000207611",548.788282277084,-9.42486867194838,0.926085946928225,-10.1770993320978,2.50929816270487e-24,6.31066856039562e-22,"MIR149"
"ENSG00000207923",429.980563257108,-9.07257521307709,0.962089761308072,-9.43007147352017,4.09809624492641e-21,4.89974433414911e-19,"MIR559"
"ENSG00000207948",321.418474881209,-8.63073404355213,1.91735690939946,-4.5013706114087,6.75166610991734e-06,0.000124841908414331,"MIR328"
"ENSG00000208028",571.924245786084,-9.48414099248928,0.881442809750965,-10.7597916592783,5.32905078853381e-27,2.72744559041924e-24,"MIR616"
"ENSG00000211581",343.269733040318,-8.7511382102574,1.90680091814671,-4.58943465307483,4.44448104904114e-06,0.000101250456446968,"MIR765"
"ENSG00000211623",249.779916684239,-8.29122907324496,1.91446210353278,-4.33084000876541,1.48541585025477e-05,0.000212943668793525,"IGKV2D-26"
"ENSG00000211776",1068.13321816706,-1.15471442640808,0.308571671190423,-3.74212714327718,0.000182469149377684,0.00229645060172354,"TRAV2"
"ENSG00000211795",1071.24653018874,-1.36867818130079,0.386778019429273,-3.53866588210053,0.000402154517344463,0.00491497852303729,"TRAV8-6"
"ENSG00000211828",294.51092392859,-9.2339575171667,2.00326135310032,-4.60946221663784,4.03711890927571e-06,9.69094087378897e-05,"TRDJ3"
"ENSG00000211965",249.786171686351,-8.63710659853582,1.88530330380162,-4.58128226960591,4.62133581860072e-06,0.000101596254586314,"IGHV3-49"
"ENSG00000212993",1087.04983205821,-1.89375460119152,0.473111079296062,-4.00276950607291,6.26052882388807e-05,0.000811726255019051,"POU5F1B"
"ENSG00000213041",250.018381546253,-8.20729664682744,1.85422998939373,-4.42625601666109,9.58827184800376e-06,0.000153911158262084,"RPL17P8"
"ENSG00000213104",258.537329176322,-8.61360129149907,1.90035035411433,-4.53263855943736,5.82514409450926e-06,0.000114204925180859,NA
"ENSG00000213179",256.290144351411,-8.24297328137383,1.86184681474161,-4.42731013964636,9.54154938836881e-06,0.000153702716900543,"RPL17P41"
"ENSG00000213312",406.958650432239,-8.11143233748672,1.24252723744441,-6.52817265734152,6.6576925871583e-11,3.51856641023857e-09,"RPL7AP34"
"ENSG00000213413",321.578044427754,-8.65660512945872,1.84779663097977,-4.68482569148785,2.80198286512384e-06,8.15790879483611e-05,"PVRIG"
"ENSG00000213722",547.364871699877,-9.70817929112594,1.01677297784231,-9.54803038897393,1.32185375041585e-21,1.84509279717137e-19,"DDAH2"
"ENSG00000213799",1074.05522281149,-2.41303574645641,0.506264563975382,-4.76635324326936,1.8759025387489e-06,6.40816215022502e-05,"ZNF845"
"ENSG00000213856",258.537329176322,-8.61360129149907,1.90035035411433,-4.53263855943736,5.82514409450926e-06,0.000114204925180859,NA
"ENSG00000213954",303.889962882037,-8.27311689906082,1.81782532402685,-4.55110663808677,5.33644910893003e-06,0.000109353623701136,"ATP5PDP3"
"ENSG00000213958",306.61266756784,-8.5876512676264,1.85461046197061,-4.63043396104949,3.64900152172613e-06,9.33491750172795e-05,"KRT18P29"
"ENSG00000214041",298.107338082275,-8.81895781912741,1.95960209140247,-4.50038191825757,6.78314777000274e-06,0.000124848435264536,NA
"ENSG00000214900",784.35705881854,-2.78308592214274,0.604226579298228,-4.60603028316815,4.10428645486693e-06,9.69094087378897e-05,"LINC01599"
"ENSG00000215030",772.554757670058,-2.95471443535501,0.985932922948615,-2.99687165990804,0.0027276552008665,0.0302562301045164,"RPL13P12"
"ENSG00000215270",379.644516948375,-9.24222107854628,1.88276572428628,-4.90885348045617,9.1610387750216e-07,3.8233903316696e-05,NA
"ENSG00000215325",249.779916684239,-8.29122907324496,1.91446210353278,-4.33084000876541,1.48541585025477e-05,0.000212943668793525,"ASS1P10"
"ENSG00000215498",290.454653861197,-8.85492413519762,1.85871608116719,-4.76400038979439,1.89792136887559e-06,6.45315385713375e-05,"FAM230B"
"ENSG00000217791",304.557132535596,-8.85054879951675,1.89789900135618,-4.6633402479228,3.11117720213826e-06,8.56248797339429e-05,"ASS1P9"
"ENSG00000218748",308.905397595805,-8.57321107526803,1.92541029666413,-4.45266709652564,8.48101929924904e-06,0.000145197638507625,NA
"ENSG00000219257",258.694217811578,-8.03954129291835,1.88734442807479,-4.25971072016738,2.0469164672977e-05,0.000279956371779071,"NPM1P38"
"ENSG00000219294",249.97015543191,-7.98997099506556,1.87808156989909,-4.25432586269128,2.09679762228292e-05,0.000285174251910768,NA
"ENSG00000219806",432.096531503202,-8.79677890183488,0.920403072983352,-9.55752882627979,1.20601918213611e-21,1.70792221361441e-19,NA
"ENSG00000220113",255.891762574814,-8.67263486552547,1.9606581587425,-4.42332837412505,9.71918450470377e-06,0.000154769524866661,"MTCYBP4"
"ENSG00000223419",396.802650452853,-9.66483774466106,1.98538985721952,-4.86797981238625,1.12744844014306e-06,4.48718326661577e-05,NA
"ENSG00000223486",294.812506108462,-8.53106670541939,1.91583233288875,-4.45292970526078,8.47064924341594e-06,0.000145190511385531,"LINC03053"
"ENSG00000223656",304.515161423365,-8.92360129456579,1.89271499735361,-4.71470945548736,2.42055893888784e-06,7.56332122801893e-05,"HMGB3P10"
"ENSG00000223896",249.608140038187,-8.63666533553785,1.9536909148294,-4.4206917634625,9.83854309283771e-06,0.000154921680145687,NA
"ENSG00000223959",372.103570076971,-9.14013503960028,1.89627090070351,-4.8200576384995,1.43516750739523e-06,5.38843522435536e-05,NA
"ENSG00000223968",258.495358064091,-8.68669820070427,1.89471876697184,-4.58469000894917,4.54660466683331e-06,0.000101250456446968,NA
"ENSG00000224318",308.93874770822,-8.84214165296041,1.9032976879893,-4.64569557813181,3.38932496515197e-06,8.82040831475276e-05,"CHL1-AS2"
"ENSG00000224494",258.564412277758,-8.25452945326874,1.93245039599965,-4.27153497463963,1.94132072720581e-05,0.000268408291823579,"HNRNPA3P14"
"ENSG00000224511",249.786171686351,-8.63710659853582,1.88530330380162,-4.58128226960591,4.62133581860072e-06,0.000101596254586314,"LINC00365"
"ENSG00000224593",396.980682101016,-9.66610391042442,1.92229472222468,-5.02841931503501,4.94539520057318e-07,2.19592106828495e-05,"RPL21P72"
"ENSG00000224969",525.39610911161,-9.36166012318288,0.896516944623754,-10.442256757469,1.5898546467159e-25,5.15342551207145e-23,NA
"ENSG00000225028",256.082001322485,-8.30188702076965,1.92413238721967,-4.31461321264162,1.59882583321074e-05,0.000225326309334575,NA
"ENSG00000225179",670.48734227607,-10.0175978915088,0.939218095691828,-10.6658910613618,1.46983337706008e-26,6.80626176332916e-24,"LINC00457"
"ENSG00000225231",1128.07892254607,-1.52299762302197,0.455199583094203,-3.34577991629396,0.000820514939183489,0.0097542307745721,"LINC02470"
"ENSG00000225298",306.335152218944,-8.82860466497293,1.96835909903391,-4.48526118496676,7.28246722806535e-06,0.000130098846567269,"LINC00113"
"ENSG00000225416",258.537329176322,-8.61360129149907,1.90035035411433,-4.53263855943736,5.82514409450926e-06,0.000114204925180859,NA
"ENSG00000225419",295.008999858244,-8.50706804985619,1.85031162361279,-4.59764071159315,4.27302034514838e-06,9.85429427106827e-05,"RPL21P3"
"ENSG00000225857",343.269733040318,-8.7511382102574,1.90680091814671,-4.58943465307483,4.44448104904114e-06,0.000101250456446968,NA
"ENSG00000225940",1028.23618225619,-1.34303964963696,0.393317633479735,-3.41464387893037,0.000638654529965357,0.00768624942354759,NA
"ENSG00000226067",761.085281058192,-2.67381666765834,0.806244326764729,-3.31638509431471,0.000911900782003402,0.0107522038003413,NA
"ENSG00000226506",258.857373457813,-8.04090287045677,1.81766304008306,-4.42375880080024,9.69983102720221e-06,0.00015463014784512,"LOC101929551"
"ENSG00000226553",456.842930597933,-8.87692526938367,0.931272239629987,-9.53204110638007,1.54220698615298e-21,2.1023740377122e-19,NA
"ENSG00000226581",921.753960687166,-1.85449589260631,0.453852450308169,-4.08612070144625,4.38645648213834e-05,0.000573838990822519,"LINC02848"
"ENSG00000226646",258.332202417855,-8.68636784001182,1.96257815595016,-4.42599843154089,9.59972211565237e-06,0.000153911158262084,"RPL7P37"
"ENSG00000226666",828.173757241964,-2.44004790758873,0.535773925239727,-4.55424908275808,5.25730340348597e-06,0.000109353623701136,NA
"ENSG00000226772",249.478334504367,-8.99413217082113,2.00231083582954,-4.49187609130375,7.0598496187688e-06,0.000127749910171714,NA
"ENSG00000226973",475.057843533943,-9.46496116004543,1.86241521481146,-5.08208968911564,3.73305061331254e-07,1.69897481345034e-05,NA
"ENSG00000227098",255.891762574814,-8.67263486552547,1.9606581587425,-4.42332837412505,9.71918450470377e-06,0.000154769524866661,"LOC105373757"
"ENSG00000227268",1153.61156271494,-1.78635244915398,0.388787247282384,-4.59467861057828,4.33416751422743e-06,9.97166158458651e-05,"KLLN"
"ENSG00000227401",249.786171686351,-8.63710659853582,1.88530330380162,-4.58128226960591,4.62133581860072e-06,0.000101596254586314,"RPL37P1"
"ENSG00000227517",546.947411638139,-4.8078722746709,1.52385098121407,-3.1550803418064,0.00160453913991919,0.0183998507582007,"LINC01483"
"ENSG00000227947",331.466176894129,-9.40471744823937,2.00573221024872,-4.68891978709019,2.74651012949518e-06,8.08516044477931e-05,"LINC01738"
"ENSG00000228470",325.312359891322,-9.01965197435532,1.95306240328648,-4.61820982226562,3.87064767936085e-06,9.52897930379698e-05,NA
"ENSG00000228657",256.123972434717,-8.24084165449265,1.93066588661129,-4.26839346550894,1.96885818770063e-05,0.000270676248396751,NA
"ENSG00000228717",345.869971316958,-9.10821368754237,1.95247886225431,-4.66494867812609,3.08694073680833e-06,8.55581401488255e-05,"NAB1P1"
"ENSG00000228917",297.935561436222,-9.25067269628459,2.00263492928075,-4.61925064874754,3.85128396887873e-06,9.50537286159892e-05,NA
"ENSG00000228970",249.786171686351,-8.63710659853582,1.88530330380162,-4.58128226960591,4.62133581860072e-06,0.000101596254586314,"UBTFL6"
"ENSG00000228973",381.523336325252,-8.89975627728917,0.967377993163559,-9.19987465105012,3.58367562682796e-20,3.50827412957893e-18,NA
"ENSG00000228979",294.70116267626,-8.77277411746064,1.96257805732,-4.4700255792324,7.82102430318259e-06,0.000136216562386117,NA
"ENSG00000229000",306.631129669459,-8.56287959252859,1.85713101417511,-4.61081072211374,4.01101621517895e-06,9.67052694590212e-05,"SEPTIN7P8"
"ENSG00000229101",798.154823602142,-10.6965454134492,0.931272916776906,-11.4859406096222,1.55236634815706e-30,2.058508339763e-27,NA
"ENSG00000229230",514.099876516309,-8.45007180542621,1.22179100220663,-6.9161352393043,4.64131341019829e-12,2.58892994485114e-10,"MT1P3"
"ENSG00000229586",256.063539220867,-8.32715659020828,1.92176475646204,-4.33307800146078,1.47038983942166e-05,0.000211412926493091,"TNPO1P3"
"ENSG00000229852",955.421099040168,-2.71768660144033,0.36422478944539,-7.46156406755999,8.550136947547e-14,4.97870549243091e-12,"KHDC1-AS1"
"ENSG00000230080",258.202396884035,-9.04368472504931,2.0107599992773,-4.49764503386767,6.8710288266442e-06,0.000125989015688052,NA
"ENSG00000230470",256.253777968537,-8.02583583763723,1.8854814181928,-4.25665072071082,2.07512160109183e-05,0.000282968005891116,NA
"ENSG00000230695",510.092172426042,-10.028740343133,1.86669914284985,-5.37244599996028,7.76756951354175e-08,3.72090813495162e-06,NA
"ENSG00000230724",381.583769539102,-8.85510338851486,0.98567670450201,-8.98378073466664,2.61618819537313e-19,2.05719833486847e-17,NA
"ENSG00000230805",217.004636589349,-8.79163359264985,2.10600549180935,-4.17455397283727,2.98570431465829e-05,0.000394126479509168,"LOC105370670"
"ENSG00000231063",430.170802004779,-8.79078375926887,0.908438180632915,-9.6768100974623,3.78336400778928e-22,6.16603788822552e-20,"RPL6P6"
"ENSG00000231169",306.144913471273,-9.28984703450986,2.00900067232804,-4.6241134522592,3.76203928063145e-06,9.44492013200184e-05,NA
"ENSG00000231210",390.680497418713,-8.64051026250289,1.40396534610018,-6.15436149225746,7.53805693406093e-10,3.81122590879306e-08,NA
