"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000223646",347.322491516645,8.41523757531054,1.80404056828759,4.66466094124387,3.09126312685513e-06,8.55611187853366e-05,"LOC101928012"
"ENSG00000223750",445.395149520816,9.36621372078027,1.01840407628986,9.19695230885391,3.68245812069888e-20,3.57499602469895e-18,NA
"ENSG00000223838",190.749475739224,8.55117295405675,1.93045241325918,4.42962120968307,9.43987454940753e-06,0.000153164327157879,NA
"ENSG00000224000",401.535755091424,9.20527973136132,1.05037569344949,8.76379736199975,1.88781041286872e-18,1.29583748646163e-16,NA
"ENSG00000224012",405.979454822491,8.64186870032694,0.908566635092306,9.51154088929204,1.87858943151899e-21,2.51394905897722e-19,NA
"ENSG00000224019",303.794280025889,8.22136411619321,1.88319224237506,4.36565313471371,1.26743470970112e-05,0.00018816729153237,"RPL21P32"
"ENSG00000224100",249.044564433538,7.93351546584026,1.83756423899363,4.31740850060577,1.57871818755167e-05,0.00022278196740547,NA
"ENSG00000224116",405.178006669037,8.8979307206112,1.83642324103232,4.84525055107088,1.26451997883447e-06,4.91864551233839e-05,"INHBA-AS1"
"ENSG00000224224",469.204417188524,8.85121579421513,0.890293305015892,9.94190986762181,2.73531746759279e-23,5.61953637197777e-21,NA
"ENSG00000224451",281.246193382411,9.11273155449043,1.92896196878188,4.72416341118692,2.31064567462044e-06,7.4075651914661e-05,"ATP5PBP1"
"ENSG00000224452",426.623202952984,8.97283771383581,0.994676891710819,9.02085671096948,1.8662405384326e-19,1.49570975900259e-17,NA
"ENSG00000224533",529.909909651221,9.02704762847915,0.851792028418365,10.5977132061694,3.05355479497722e-26,1.24988473068801e-23,"TMLHE-AS1"
"ENSG00000224747",238.605746606747,8.87492764574244,2.00277654267294,4.4313119594949,9.36614700606399e-06,0.000152989141437797,"MTCYBP21"
"ENSG00000224842",597.495815006742,9.78131502748789,0.952470315710469,10.2694171840849,9.67875992056406e-25,2.76822022708446e-22,NA
"ENSG00000224942",361.942028744936,8.73534350022389,0.981517271057582,8.89983677089206,5.59288777309973e-19,4.12023522738986e-17,"EEDP1"
"ENSG00000224977",322.589723595466,8.88083136328165,1.88860322564295,4.70232775349534,2.57212179689508e-06,7.72775583736561e-05,NA
"ENSG00000225025",399.504106955116,8.61759342605249,1.82452846967854,4.72318934413275,2.32174501469584e-06,7.42678369668003e-05,NA
"ENSG00000225072",281.246193382411,9.11273155449043,1.92896196878188,4.72416341118692,2.31064567462044e-06,7.4075651914661e-05,"OR7E116P"
"ENSG00000225076",405.813282905797,8.90306520281855,0.970690589590396,9.17188782738215,4.64806532834715e-20,4.37412934915714e-18,NA
"ENSG00000225142",303.631124379654,8.4763460907088,1.9237753150277,4.40609983114724,1.05248471048967e-05,0.000164457077981335,NA
"ENSG00000225190",278.69497243286,8.37263380037495,1.92153386142869,4.35726581167284,1.31697290396716e-05,0.000193380748332331,"PLEKHM1"
"ENSG00000225233",365.924109159052,8.49075172869888,1.79328093750935,4.73475825850885,2.193163451508e-06,7.15465545333993e-05,NA
"ENSG00000225249",248.407399688625,8.93297398355011,2.02937044096384,4.40184492847319,1.07334262597429e-05,0.000166202889742824,NA
"ENSG00000225272",237.371922951091,8.86756058059391,1.92544208206169,4.60546731745828,4.1154061948715e-06,9.69094087378897e-05,"RPL21P27"
"ENSG00000225345",237.371922951091,8.86756058059391,1.92544208206169,4.60546731745828,4.1154061948715e-06,9.69094087378897e-05,NA
"ENSG00000225446",281.397141929139,8.37061409843144,1.91135317219672,4.3794177968748,1.18996798066709e-05,0.000179870134196896,NA
"ENSG00000225460",323.113291767893,8.58649157975245,1.84120740585768,4.66351132003656,3.10859077066574e-06,8.56248797339429e-05,"LOC124902324"
"ENSG00000225546",238.949950171605,8.12968873793707,1.91948105454066,4.23535763414061,2.28188238406255e-05,0.000306771220231598,"LINC02476"
"ENSG00000225548",278.36564486993,9.09768650812392,2.00672023045823,4.53360980272098,5.79841014538158e-06,0.000113910450620348,"LINC01980"
"ENSG00000225588",360.213601315028,9.05777862272074,1.26732482303656,7.14716421399999,8.85888794568669e-13,5.03782335359684e-11,NA
"ENSG00000225658",238.949950171605,8.12968873793707,1.91948105454066,4.23535763414061,2.28188238406255e-05,0.000306771220231598,"TAF13P2"
"ENSG00000225662",282.821204332466,8.37784981651294,1.92084693497375,4.36153951883076,1.29150462660795e-05,0.000191582149159023,"RPL14P2"
"ENSG00000225858",445.739353085674,8.77693327364602,0.893191651335899,9.82648377928615,8.65893701469903e-23,1.6297236743859e-20,NA
"ENSG00000225913",388.862117714903,9.17464168280504,1.94287933001172,4.7221881158979,2.3332071974005e-06,7.45527421355584e-05,NA
"ENSG00000225937",276.347409776062,8.34021823940867,1.91368981656556,4.35818708299163,1.31144259237879e-05,0.000193323470174161,"PCA3"
"ENSG00000225979",405.638267528093,9.22902501682329,1.03531760555494,8.91419692595341,4.91364325144919e-19,3.66613080753267e-17,NA
"ENSG00000226101",570.94032126268,10.1364685789206,1.03690463661813,9.7756999254828,1.43164322538382e-22,2.57810665519273e-20,"LINC02097"
"ENSG00000226159",312.601273200075,8.85892832002916,1.9189891853049,4.61645557352195,3.9034953846498e-06,9.55939504786665e-05,"LINC01375"
"ENSG00000226258",288.333469868502,8.73719421720153,1.98591790568879,4.39957472168072,1.08463226606922e-05,0.000166976132443469,"GRM7-AS3"
"ENSG00000226320",327.118625493411,9.33084837601872,1.95923797321949,4.76248853052084,1.91220069231586e-06,6.47905119592689e-05,"LINC01811"
"ENSG00000226386",746.439539432371,3.72173008126856,1.18023911550466,3.15336954382941,0.00161397349136829,0.0185007656831776,"PARD3-DT"
"ENSG00000226439",238.771918523442,8.46449434810749,1.9581367069898,4.32272900962045,1.54110980749727e-05,0.00021803490016546,"RPS12P9"
"ENSG00000226457",313.432777461531,8.52217072939463,1.94654070467683,4.37811072171209,1.19712532584913e-05,0.000180764684943048,"RPL22P3"
"ENSG00000226539",237.371922951091,8.86756058059391,1.92544208206169,4.60546731745828,4.1154061948715e-06,9.69094087378897e-05,NA
"ENSG00000226556",377.318813790998,8.81081548517761,1.93050664055888,4.56399128605271,5.01901628591025e-06,0.000106875738765591,"NPM1P49"
"ENSG00000226617",327.333023524448,8.58496892980038,1.94025657428426,4.42465653439019,9.65958420050672e-06,0.000154410438291169,"RPL21P110"
"ENSG00000226632",425.842941076331,8.97028424590441,0.992310618238874,9.0397946782275,1.56966366812501e-19,1.28990980817496e-17,NA
"ENSG00000226650",248.748586983023,8.19184743310778,1.94657873940304,4.20833088705159,2.57263960013225e-05,0.00034254502535216,"KIF4B"
"ENSG00000226659",555.59989173247,9.35580560043338,0.894324542463617,10.4613092408945,1.30046152519769e-25,4.3111777357491e-23,"TSPAN14-AS1"
"ENSG00000226660",324.533768071529,8.57291796747732,1.85290455455733,4.62674558513643,3.71456346323803e-06,9.36602937882826e-05,"TRBV2"
"ENSG00000226762",369.66972745818,9.07778635500942,1.89352351784955,4.79412390151823,1.63387274747495e-06,5.96557818048645e-05,NA
"ENSG00000226899",287.570108990806,8.40176204462928,1.94713036612162,4.31494582530921,1.59642048081656e-05,0.000225096059385507,NA
"ENSG00000226917",324.367596154835,8.88879726892854,1.89380616144673,4.69361513859377,2.68418801836469e-06,7.98224434859868e-05,"LINC01276"
"ENSG00000226989",282.658048686231,8.68943722571067,1.9613617771813,4.4303082311507,9.40984937668277e-06,0.000153027782222834,NA
"ENSG00000227009",248.736727251554,8.20799001466269,1.94497699296518,4.22009619874698,2.4419809242591e-05,0.000326638741418665,NA
"ENSG00000227032",322.756881103528,8.90541596025944,1.94891388024443,4.56942507851733,4.89063955661205e-06,0.000105867463733216,"RPS2P36"
"ENSG00000227087",445.56132143751,9.04553995455316,0.951643085090425,9.50518119268807,1.99700048797785e-21,2.64811341980809e-19,NA
"ENSG00000227183",238.605746606747,8.87492764574244,2.00277654267294,4.4313119594949,9.36614700606399e-06,0.000152989141437797,NA
"ENSG00000227217",281.412365299106,8.70218241343554,1.88260849803767,4.62240684800171,3.79313157602002e-06,9.45786559548991e-05,NA
"ENSG00000227240",237.891489261692,8.1432716482056,1.79365378508171,4.54004653291251,5.62418145028567e-06,0.000112225886080153,NA
"ENSG00000227344",319.877476642524,9.29865996816547,1.98909782930356,4.67481278757475,2.94221892009274e-06,8.41503456430055e-05,"HAUS6P1"
"ENSG00000227431",282.809344600997,8.39389296925107,1.91921657648725,4.37360382985772,1.22212077491791e-05,0.000183189718774776,"CSE1L-DT"
"ENSG00000227516",248.537205222445,8.93375589399441,1.96379444937786,4.54923166567901,5.38421426301668e-06,0.000109353623701136,NA
"ENSG00000227589",287.406953344571,8.71327347075158,1.98710431764575,4.38490993823352,1.16033775030929e-05,0.000176213082716152,NA
"ENSG00000227627",379.834731596595,8.54488540918296,1.21198851248759,7.05030230991603,1.78529489750975e-12,1.00739667398553e-10,NA
"ENSG00000227685",248.70036086868,8.52817625888742,1.91789857976765,4.44662525372984,8.72298145214887e-06,0.000146566299019293,"LINC02088"
"ENSG00000227748",327.459812787809,8.58978647794089,1.87416811967651,4.58325290445317,4.57797786893139e-06,0.000101596254586314,NA
"ENSG00000227769",278.866749078912,8.3733426693999,1.85324500317194,4.51820598737264,6.23657968630112e-06,0.000120013020572864,NA
"ENSG00000227892",248.407399688625,8.93297398355011,2.02937044096384,4.40184492847319,1.07334262597429e-05,0.000166202889742824,"OR5P4P"
"ENSG00000228005",288.167297951807,9.14758747981569,2.02994574657873,4.50632116411635,6.59612279643712e-06,0.000124035809257454,NA
"ENSG00000228079",417.349027323257,8.68078591547006,1.88605504516796,4.60261535722942,4.17218336381328e-06,9.76846751785913e-05,NA
"ENSG00000228363",354.989842404998,9.0379609323339,1.89235442053037,4.77604027780422,1.78780598784899e-06,6.22649533922463e-05,"CHMP3-AS1"
"ENSG00000228380",248.736727251554,8.20799001466269,1.94497699296518,4.22009619874698,2.4419809242591e-05,0.000326638741418665,NA
"ENSG00000228397",288.460259131863,8.74269158005279,1.91984826576823,4.55384508033211,5.26741529928789e-06,0.000109353623701136,"LINC01635"
"ENSG00000228677",237.344839849656,8.46086243507422,1.9477052741776,4.34401577448454,1.39901462886526e-05,0.000203355524503669,"TTC3-AS1"
"ENSG00000228750",547.522760896699,9.66459370630938,1.03422551548292,9.34476433004715,9.20943368717688e-21,1.02319359640799e-18,NA
"ENSG00000228944",288.333469868502,8.73719421720153,1.98591790568879,4.39957472168072,1.08463226606922e-05,0.000166976132443469,NA
"ENSG00000229057",484.053515882364,9.8979499980926,1.07078197293071,9.24366514221573,2.38195164651415e-20,2.40200016620368e-18,NA
"ENSG00000229089",405.472095611398,9.64210047437029,1.11672035831114,8.63430168762432,5.90868707976779e-18,3.87357591411384e-16,"ANKRD20A8P"
"ENSG00000229195",278.531816786624,8.68725918615667,1.96216986455944,4.42737366578973,9.53874064468602e-06,0.000153702716900543,NA
"ENSG00000229337",656.228042618389,2.23806253543273,0.654205635699105,3.42103829943481,0.000623825465311387,0.00751708397337013,NA
"ENSG00000229468",276.169378127898,8.67500434135918,1.95226769846415,4.44355266861394,8.84854825525001e-06,0.000147591618111597,NA
"ENSG00000229609",281.563313845834,8.11148119944584,1.87063842792254,4.33621007585851,1.44960409381289e-05,0.00020876011081563,NA
"ENSG00000229642",538.437519563569,9.30477115589927,1.8267624329123,5.09358578228763,3.51353965082215e-07,1.6116429596452e-05,NA
"ENSG00000229688",305.97896130359,8.50767457508741,1.8411449120159,4.62086092168173,3.82150902104801e-06,9.50425257212563e-05,"CRPPA-AS1"
"ENSG00000229751",238.946933901146,8.13382722757866,1.91881263454656,4.23898982169292,2.24527836921454e-05,0.000302827119117411,NA
"ENSG00000229876",388.870738714719,9.58082405206216,1.92499224845635,4.97707149716837,6.45534820717841e-07,2.81077422758233e-05,"CASC20"
"ENSG00000229924",281.563313845834,8.11148119944584,1.87063842792254,4.33621007585851,1.44960409381289e-05,0.00020876011081563,"FAM90A26"
"ENSG00000229948",780.204427354473,2.52102174004483,0.750728048753979,3.3581025036018,0.000784795048643816,0.00935628359382348,NA
"ENSG00000230147",365.570714765146,8.74499173462478,1.90101062456507,4.60018035755353,4.22125296347061e-06,9.80484588796705e-05,NA
"ENSG00000230269",365.579905594194,9.08527627887962,1.8736444455859,4.84898631663203,1.24093979958083e-06,4.84631014366419e-05,"LINC02525"
"ENSG00000230833",278.531816786624,8.68725918615667,1.96216986455944,4.42737366578973,9.53874064468602e-06,0.000153702716900543,NA
"ENSG00000230894",278.703593432677,8.6880848781431,1.89477829903339,4.58527780404455,4.53383204561078e-06,0.000101250456446968,"LOC107987014"
"ENSG00000231203",238.777523252799,8.87600797246341,1.93582209038996,4.58513621501001,4.53690558877576e-06,0.000101250456446968,"KRT8P10"
"ENSG00000231494",301.24876845151,8.80068603551239,1.95283288157844,4.50662528193347,6.58668022134194e-06,0.000124035809257454,"RPL21P35"
"ENSG00000231546",238.955554900963,8.44678747059488,1.89117105052471,4.46643230301738,7.95348140777813e-06,0.000137619758664953,NA
"ENSG00000231699",399.374301421295,8.61710407356136,1.88937936984743,4.56081198465568,5.09561916759497e-06,0.000108191046562044,NA
"ENSG00000231705",287.392077342643,8.73750200362292,1.98533624167806,4.40101873939386,1.07743817966031e-05,0.000166483601775584,NA
"ENSG00000231748",321.542479516639,9.30616364998829,1.93232829057496,4.81603653756955,1.4643772127151e-06,5.45597400083495e-05,NA
"ENSG00000231749",440.357277099207,9.33892007162877,1.03423220952392,9.02980973289129,1.71970538581896e-19,1.3974642122701e-17,"ABCA9-AS1"
"ENSG00000231764",539.136832843961,2.71237552075821,0.86073107524479,3.15124618916171,0.00162575392974425,0.0186211697653824,NA
"ENSG00000232084",287.688054793158,8.41838033821554,1.87878188844531,4.48076511168721,7.4375930059121e-06,0.000131501151976651,"LINC01104"
"ENSG00000232117",303.286920814796,9.2215934108857,2.00683995068522,4.59508163953835,4.32579871174899e-06,9.96026249548961e-05,NA
"ENSG00000232139",361.775856828241,9.05467330733862,1.04835347388416,8.63704230767791,5.76870252223251e-18,3.83349336403392e-16,"LINC00867"
"ENSG00000232192",237.371922951091,8.86756058059391,1.92544208206169,4.60546731745828,4.1154061948715e-06,9.69094087378897e-05,"KIF26B-AS1"
"ENSG00000232228",248.585431336788,8.50336009904479,1.98679063268013,4.27994775049547,1.86937194834773e-05,0.000258705824711329,NA
"ENSG00000232283",489.971979739875,9.18291188182544,0.954313128858734,9.62253541749689,6.42281309730125e-22,9.92869269100677e-20,"HSD17B3-AS1"
"ENSG00000232445",409.421004721546,8.91290504524571,1.90407362251932,4.68096660750589,2.85525449217578e-06,8.24716230695485e-05,NA
"ENSG00000232557",577.392342689284,9.41129844475404,0.896371335564343,10.4993299889814,8.69953984396995e-26,3.13323056627328e-23,NA
"ENSG00000232891",248.70036086868,8.52817625888742,1.91789857976765,4.44662525372984,8.72298145214887e-06,0.000146566299019293,NA
"ENSG00000232908",487.156009026207,9.48472772703996,1.0388244366499,9.13025088014606,6.83407367310862e-20,6.07836680687798e-18,NA
"ENSG00000232920",445.93153739186,9.36829524890977,1.06276262254604,8.81504020763009,1.19642116662185e-18,8.57572351200469e-17,NA
"ENSG00000233242",282.658048686231,8.68943722571067,1.9613617771813,4.4303082311507,9.40984937668277e-06,0.000153027782222834,NA
"ENSG00000233246",237.535078597326,8.46186143566145,1.87860530682555,4.5043317001804,6.65821400943246e-06,0.000124035809257454,"PHC2-AS1"
"ENSG00000233508",278.531816786624,8.68725918615667,1.96216986455944,4.42737366578973,9.53874064468602e-06,0.000153702716900543,"PTPRT-DT"
"ENSG00000233639",389.028289631597,8.85503724754023,1.90288486272818,4.65348031348818,3.26378777553115e-06,8.75352674800228e-05,"PANTR1"
"ENSG00000233747",237.701250514021,8.14223448998561,1.83665280424389,4.43319198444673,9.2848118596263e-06,0.000152858812856026,NA
"ENSG00000233750",238.777523252799,8.87600797246341,1.93582209038996,4.58513621501001,4.53690558877576e-06,0.000101250456446968,"CICP27"
"ENSG00000233760",509.497027040251,8.96199090435127,0.886864567231089,10.1052530854083,5.23601996260802e-24,1.22200328295331e-21,"LINC03095"
"ENSG00000233953",305.622550639225,8.82655220677435,1.94933178020071,4.52798866587273,5.9547774871001e-06,0.000116122141464687,NA
"ENSG00000233973",320.233887306889,8.88900564166554,1.87744694215353,4.73462415479471,2.19461397862294e-06,7.15465545333993e-05,"LINC01360"
"ENSG00000233990",237.538094867786,8.45700546910481,1.87900229740283,4.50079570461097,6.76995506500777e-06,0.000124841908414331,NA
"ENSG00000234073",401.520879089496,9.21653126340153,1.0472675090634,8.80055113296139,1.36145865858631e-18,9.61690882492459e-17,"CBX3P10"
"ENSG00000234265",281.246193382411,9.11273155449043,1.92896196878188,4.72416341118692,2.31064567462044e-06,7.4075651914661e-05,"LINC01723"
"ENSG00000234329",668.463590001901,9.14919867240102,0.865642897943328,10.5692528571984,4.13777898180996e-26,1.65358118131975e-23,"RPL7AP16"
"ENSG00000234377",322.741019510232,8.58474422187064,1.84576636777779,4.65104596753826,3.30255698088377e-06,8.75352674800228e-05,"OBI1-AS1"
"ENSG00000234396",555.531177322661,9.35670765121495,0.977786297265324,9.56927671965113,1.07656158829009e-21,1.54711976429491e-19,NA
"ENSG00000234838",282.65179368412,9.11987188486206,1.93864674030218,4.70424636694796,2.54805409853538e-06,7.71643979080428e-05,NA
"ENSG00000235128",571.142929214233,9.72313552752868,1.02363438438111,9.49864099515112,2.12647251847609e-21,2.79439562078843e-19,NA
"ENSG00000235145",248.407399688625,8.93297398355011,2.02937044096384,4.40184492847319,1.07334262597429e-05,0.000166202889742824,"RPSAP16"
"ENSG00000235169",1007.69441849878,1.78228716760728,0.621437059532513,2.86800914150185,0.00413063598342195,0.0443351889420046,"SMIM1"
"ENSG00000235191",301.602162845416,8.48677980169842,1.84410742520247,4.60210706042065,4.18238109580212e-06,9.78449107520731e-05,"NUCB1-AS1"
"ENSG00000235204",508.964315451706,8.96882677366712,0.849421005449029,10.5587532167584,4.62767343507567e-26,1.75328723534367e-23,"LOC613206"
"ENSG00000235319",457.94948745232,9.41088101001005,1.95231370709472,4.82037337330104,1.43289785229294e-06,5.38684652641005e-05,NA
"ENSG00000235332",287.395093613102,8.73249518866057,1.98569606220543,4.39769980656644,1.09404153533132e-05,0.00016771662485665,NA
"ENSG00000235338",484.053515882364,9.8979499980926,1.07078197293071,9.24366514221573,2.38195164651415e-20,2.40200016620368e-18,NA
"ENSG00000235494",566.986002520793,9.12493092198431,0.830965309827572,10.9811213706114,4.71039983433474e-28,3.65635126660457e-25,NA
"ENSG00000235535",371.564631604365,9.51501304468237,1.99098811741669,4.7790405987094,1.7613362973635e-06,6.22649533922463e-05,"TRDN-AS1"
"ENSG00000235582",237.18168420342,8.8663543717121,1.99296121732451,4.44883437501856,8.63375588700576e-06,0.000146013078545866,"RPL24P5"
"ENSG00000235731",248.70337713914,8.52326244460744,1.91827768458076,4.44318490128827,8.86369296717917e-06,0.000147591618111597,"LINC02250"
"ENSG00000235917",287.688054793158,8.41838033821554,1.87878188844531,4.48076511168721,7.4375930059121e-06,0.000131501151976651,"MTCO2P11"
"ENSG00000235962",533.35190034127,9.61572454607992,1.03165511404952,9.32067743873785,1.15599828503478e-20,1.2583558943776e-18,"RPL7AP53"
"ENSG00000236013",419.520741563996,8.94941563741005,1.27381939936828,7.02565500403613,2.13064327930294e-12,1.19763499782475e-10,"LINC02941"
"ENSG00000236065",401.865082654354,8.62691991776272,0.922192870550485,9.35478921303419,8.37665751520619e-21,9.41195978162357e-19,NA
"ENSG00000236086",365.746077510889,8.76564961474776,1.83258205009862,4.78322354749467,1.72506090408796e-06,6.22066770765859e-05,NA
"ENSG00000236153",445.576197439439,9.03621486610755,0.955059810577566,9.4614125377582,3.0381094704481e-21,3.80389560435117e-19,NA
"ENSG00000236188",335.129185525042,8.959668852994,1.98333135307292,4.5174846044319,6.2578576380857e-06,0.000120263821393857,"PRKX-AS1"
"ENSG00000236268",496.932623061235,9.19506407223948,1.08364881688211,8.48528040541367,2.15199160147703e-17,1.38282050638523e-15,"LINC01361"
"ENSG00000236325",444.293617619181,9.77417116941185,1.1001515113988,8.88438643963171,6.42745044147962e-19,4.68770029323213e-17,NA
"ENSG00000236354",322.961995853127,8.88261104274012,1.88431235905849,4.71398014243157,2.42924347535521e-06,7.56332122801893e-05,NA
"ENSG00000236358",237.371922951091,8.86756058059391,1.92544208206169,4.60546731745828,4.1154061948715e-06,9.69094087378897e-05,NA
"ENSG00000236467",437.420825211951,9.00436917951976,1.8630018609845,4.83325828497102,1.34316338803308e-06,5.14227106549727e-05,"KCNMA1-AS1"
"ENSG00000236499",485.694451925502,9.48910340601543,1.03501695964391,9.16806562211313,4.81582829487548e-20,4.47427257472619e-18,"LINC00896"
"ENSG00000236543",282.65179368412,9.11987188486206,1.93864674030218,4.70424636694796,2.54805409853538e-06,7.71643979080428e-05,"LOC102723971"
"ENSG00000236546",281.412365299106,8.70218241343554,1.88260849803767,4.62240684800171,3.79313157602002e-06,9.45786559548991e-05,"MYCL-AS1"
"ENSG00000236627",181.836655486823,8.48182807684541,2.09689101631446,4.04495417780617,5.23333591155844e-05,0.00068126777576035,NA
"ENSG00000236636",282.658048686231,8.68943722571067,1.9613617771813,4.4303082311507,9.40984937668277e-06,0.000153027782222834,NA
"ENSG00000236911",361.939012474477,8.73745947843276,0.980660430140829,8.90977060956564,5.11382582512586e-19,3.78643758366489e-17,NA
"ENSG00000236998",278.69497243286,8.37263380037495,1.92153386142869,4.35726581167284,1.31697290396716e-05,0.000193380748332331,NA
"ENSG00000237027",405.472095611398,9.64210047437029,1.11672035831114,8.63430168762432,5.90868707976779e-18,3.87357591411384e-16,NA
"ENSG00000237065",307.224644690715,8.49760798724868,1.92003013906833,4.42576802016871,9.60997551289554e-06,0.000153911158262084,NA
"ENSG00000237088",276.700804169968,8.08624889375221,1.80266943566747,4.48570810252747,7.26721764762632e-06,0.000130065362229572,"RPL7AP48"
"ENSG00000237233",238.777523252799,8.87600797246341,1.93582209038996,4.58513621501001,4.53690558877576e-06,0.000101250456446968,NA
"ENSG00000237339",326.98881995959,9.33024664738628,2.02259003567367,4.61301918966422,3.96861646783577e-06,9.63198404460674e-05,"LINC01502"
"ENSG00000237361",278.528800516165,8.69223456769301,1.96179794236031,4.43074915107469,9.39062776765107e-06,0.000153027782222834,"TUSC8"
"ENSG00000237373",335.425162975557,8.64045760809639,1.87855875376069,4.5995141705305,4.23477387270369e-06,9.80484588796705e-05,NA
"ENSG00000237387",238.940678899035,8.47034171781273,1.88924365728217,4.48345648014401,7.34435866136767e-06,0.000130598813004444,NA
"ENSG00000237457",238.777523252799,8.87600797246341,1.93582209038996,4.58513621501001,4.53690558877576e-06,0.000101250456446968,NA
"ENSG00000237487",363.949462769854,9.48515326117253,1.92933179762514,4.91628929396595,8.82000321095669e-07,3.69692462174195e-05,"VN1R48P"
"ENSG00000237593",369.491695810017,9.50701764605169,1.93828967828142,4.90484871924876,9.3499372718084e-07,3.89109443695387e-05,"RPL17P24"
"ENSG00000237667",301.435990928722,8.80640350141606,1.8853425509693,4.6709832634332,2.99761365265988e-06,8.4655743551836e-05,"LINC01115"
"ENSG00000237756",405.801423174328,8.91068718803539,0.967802903318244,9.207130044231,3.34960768049498e-20,3.31247813095187e-18,NA
"ENSG00000237818",237.535078597326,8.46186143566145,1.87860530682555,4.5043317001804,6.65821400943246e-06,0.000124035809257454,"RPS3AP29"
"ENSG00000237930",239.284882463893,7.87577029060772,1.80751395127664,4.35723900501299,1.31713415465102e-05,0.000193380748332331,"RPL31P14"
"ENSG00000237994",425.839924805872,8.97244726939374,0.991578903563437,9.04864679668905,1.44750977911877e-19,1.2169510889404e-17,NA
"ENSG00000238097",385.162443244138,9.16067983052366,1.87226319775836,4.89283763174517,9.93924027813454e-07,4.09544430274038e-05,"LINC02037"
"ENSG00000238199",282.992980978518,8.37883314497917,1.85250357168508,4.5229781324295,6.09755420112988e-06,0.000118273902067528,NA
"ENSG00000238207",237.359715851584,8.43688718014088,1.94962851499659,4.32743320855441,1.50857070113799e-05,0.000215310827124748,"LOC124907878"
"ENSG00000238217",282.829825332283,8.6906387592852,1.8939990027398,4.58851284858841,4.46414835656961e-06,0.000101250456446968,"LINC01877"
"ENSG00000238245",352.07626782115,9.02596684188754,1.97522757110271,4.56958325913233,4.88694995943627e-06,0.000105867463733216,"MYO5BP2"
"ENSG00000238886",237.18168420342,8.8663543717121,1.99296121732451,4.44883437501856,8.63375588700576e-06,0.000146013078545866,"SNORD121A"
"ENSG00000239212",609.289204369276,9.80808177732873,1.02823381329837,9.53876603791736,1.44541868350022e-21,1.98901883272415e-19,"RPL6P7"
"ENSG00000239374",322.584118866108,8.56400113230179,1.91498919146297,4.47208849558009,7.74593577890728e-06,0.000135393759423644,"RPL21P105"
"ENSG00000240045",347.496123538403,9.01192754434581,1.88493879386344,4.78101865890012,1.74409171886717e-06,6.22649533922463e-05,"STRIT1"
"ENSG00000240244",281.575520945341,8.38741917681077,1.84058444032805,4.55693256611247,5.19060793832299e-06,0.000109253683538742,NA
"ENSG00000240265",305.625566909684,8.82159374113971,1.94969712077965,4.52459699874415,6.05106962971469e-06,0.000117685236205111,NA
"ENSG00000240354",351.910095904456,9.43637522861389,2.01944829678403,4.6727491085765,2.97194720778951e-06,8.43391205183301e-05,NA
"ENSG00000240435",532.668199230206,9.29604323953205,0.961982875537636,9.66341862825433,4.31228222990977e-22,6.98901163850876e-20,NA
"ENSG00000240490",248.537205222445,8.93375589399441,1.96379444937786,4.54923166567901,5.38421426301668e-06,0.000109353623701136,NA
"ENSG00000240790",278.36564486993,9.09768650812392,2.00672023045823,4.53360980272098,5.79841014538158e-06,0.000113910450620348,"SND1-DT"
"ENSG00000240828",287.699914524627,8.40250209235288,1.88040794255522,4.46844639516627,7.87897510013315e-06,0.000137062218602376,"RPL21P4"
"ENSG00000240919",288.167297951807,9.14758747981569,2.02994574657873,4.50632116411635,6.59612279643712e-06,0.000124035809257454,NA
"ENSG00000241045",237.347856120115,8.45590636302426,1.9480970531032,4.34059809779729,1.42095413681716e-05,0.00020552055048769,"RPL7P43"
"ENSG00000241188",440.520432745442,9.02153256663026,0.967866205993393,9.32105337573057,1.15190924054834e-20,1.2583558943776e-18,"RN7SL165P"
"ENSG00000241282",248.585431336788,8.50336009904479,1.98679063268013,4.27994775049547,1.86937194834773e-05,0.000258705824711329,NA
"ENSG00000241395",521.582760777681,9.00316920853757,1.79334860922438,5.02031181345796,5.1587669164913e-07,2.28371331190896e-05,"RN7SL344P"
"ENSG00000241829",237.344839849656,8.46086243507422,1.9477052741776,4.34401577448454,1.39901462886526e-05,0.000203355524503669,"RPL21P54"
"ENSG00000242083",554.653153947923,9.3612400378256,0.893455052237841,10.4775724468494,1.09518826704333e-25,3.75881497817118e-23,"RPL7AP31"
"ENSG00000242100",312.945476764933,8.26426568974521,1.839451054868,4.49278912199067,7.02963856249009e-06,0.000127693428258732,"RPL9P32"
"ENSG00000242290",598.303728931136,9.47067472481758,0.896483706565321,10.5642463498889,4.3646034761259e-26,1.69771436278695e-23,"ZBTB20-AS5"
"ENSG00000242338",307.562593253462,8.23932369968586,1.81157559353747,4.54815340252895,5.41186824762841e-06,0.000109353623701136,NA
"ENSG00000242353",511.07393441158,9.56492477202235,1.00724473412656,9.49612785051355,2.17840261151049e-21,2.84979997244823e-19,NA
"ENSG00000242818",237.716126515949,8.12247754497065,1.83906638815312,4.41663095867227,1.00251172899243e-05,0.000157322617912298,"RN7SL846P"
"ENSG00000242908",248.585431336788,8.50336009904479,1.98679063268013,4.27994775049547,1.86937194834773e-05,0.000258705824711329,NA
