"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000100312",426.97687785991,-9.04171529464955,1.8382473061217,-4.91866097915062,8.71382386335146e-07,3.65767458367701e-05,"ACR"
"ENSG00000100342",570.539098832001,3.61853168538883,1.08009620954293,3.35019385626777,0.000807550219118127,0.00960793741530714,"APOL1"
"ENSG00000100354",855.495005522503,-4.30505425897725,0.676700535213643,-6.36183072859265,1.99363083575057e-10,1.02756523624296e-08,"TNRC6B"
"ENSG00000100439",1169.78652475162,-0.336652188881314,0.1109092503518,-3.03538422461125,0.00240229434208245,0.0268513918933224,"ABHD4"
"ENSG00000100557",353.808181486208,-9.03706523200371,1.95940173629462,-4.61215536589933,3.98514937273459e-06,9.66407004578438e-05,"CCDC198"
"ENSG00000100600",1053.0996152766,-2.56834271387962,0.326263135506092,-7.87199788874605,3.49022054078773e-15,2.11684415460292e-13,"LGMN"
"ENSG00000100647",665.496410816069,2.81549945938742,0.79326051613281,3.54927467348702,0.000386293910111657,0.0047290609482532,"SUSD6"
"ENSG00000100949",1282.49589594334,-0.388512901566483,0.124943978938868,-3.10949679101042,0.0018740632024998,0.0212318624491366,"RABGGTA"
"ENSG00000100968",914.491062439066,2.06608313179548,0.224661754417946,9.19641679621125,3.70084941370131e-20,3.57499602469895e-18,"NFATC4"
"ENSG00000100991",614.219359307262,3.70242815863937,1.11409669488853,3.3232556703795,0.000889733267511496,0.0105170942516665,"TRPC4AP"
"ENSG00000100997",708.912011423756,-4.26791458154834,0.821038560791703,-5.19819017688148,2.01238190249903e-07,9.42330934857212e-06,"ABHD12"
"ENSG00000101082",864.897993911084,-3.91538877370592,0.551817410127335,-7.09544262621656,1.28938138305671e-12,7.31811733227888e-11,"SLA2"
"ENSG00000101162",304.816743603237,-8.35216584263963,1.8354120559634,-4.55056716855638,5.35015042936955e-06,0.000109353623701136,"TUBB1"
"ENSG00000101746",570.440250914745,8.72148283130262,0.786534410420992,11.0884949415429,1.42667869823537e-28,1.30064055198813e-25,"NOL4"
"ENSG00000101892",249.65636615253,-8.99580654700222,1.93550277436249,-4.64778798881611,3.35513489691609e-06,8.77055110642768e-05,"ATP1B4"
"ENSG00000101945",953.924875013829,-3.33235042461577,0.224066010094172,-14.8721817432962,4.99583594035613e-50,1.45743521888009e-45,"SUV39H1"
